Entry,Pfam
Q92733,PF10253
P57071,PF00096
P37198,PF05064
Q9NQW5,PF01352
Q9NQW5,PF09514
Q13310,PF00658
Q13310,PF00076
O75626,PF00856
O75626,PF00096
P52948,PF04096
P52948,PF12110
Q8WX92,PF06209
Q9BUK6,PF10644
Q9BUK6,PF14881
Q8IXH7,PF04858
P08100,PF00001
P08100,PF10413
Q8IUG5,PF00063
Q99567,PF10168
Q92832,PF12947
Q92832,PF07645
Q92832,PF00093
Q99435,PF07645
Q99435,PF02210
Q99435,PF00093
Q96S97,PF01284
Q9HCU5,PF00400
O60524,PF11923
O60524,PF05670
P0DN78,PF00001
Q9UKS6,PF00611
Q9UKS6,PF14604
Q9Y2Y8,PF00059
Q5T447,PF03256
Q5T447,PF00632
P20701,PF01839
P20701,PF00357
P20701,PF08441
P20701,PF00092
Q9BX68,PF01230
Q02080,PF00319
Q8N8K9,PF12012
Q9UK45,PF01423
O15116,PF01423
P58182,PF13853
Q9NRM0,PF00083
H3BPM6,PF16044
Q8NC56,PF03020
Q8NC56,PF09402
Q96PC2,PF03770
A0A0B4J1U3,PF07686
Q9UPP2,PF16453
Q9UPP2,PF01369
P51160,PF01590
P51160,PF00233
O76083,PF00233
P13667,PF00085
Q16654,PF10436
Q16654,PF02518
O43316,PF00046
O43316,PF00292
P60673,PF00235
O00110,PF00096
Q02962,PF00292
Q02962,PF12403
Q9NR12,PF00412
Q9NR12,PF00595
P26367,PF00046
P26367,PF00292
Q8WWR9,PF15060
Q96RS6,PF04969
Q96RQ9,PF01593
Q96HP4,PF00175
Q6T4R5,PF15273
P07225,PF00008
P07225,PF07645
P07225,PF00594
P07225,PF00054
P07225,PF02210
P23760,PF00046
P23760,PF00292
P23760,PF12360
O60925,PF01920
O60508,PF00400
Q6GTS8,PF07687
Q6GTS8,PF01546
Q99633,PF02840
Q99633,PF08799
O95989,PF00293
P04280,PF15240
P35658,PF18617
Q9BZA8,PF00028
Q9BZA8,PF08266
Q9BZA8,PF08374
Q9BWN1,PF15386
Q9H244,PF00001
Q6UWB4,PF00089
Q9Y5I4,PF00028
Q9Y5I4,PF08266
Q9Y5I4,PF16492
Q9Y5I4,PF15974
O15173,PF00173
Q86SE9,PF16207
P13674,PF13640
P13674,PF08336
Q5JVF3,PF01399
Q86TP1,PF01368
Q86TP1,PF02833
P43116,PF00001
Q9NR99,PF07679
Q9NR99,PF13855
Q8WXI9,PF00320
Q8WXI9,PF16563
P47712,PF00168
P47712,PF01735
Q8N4E4,PF02114
P86480,PF15708
Q9UQ80,PF00557
Q8NG77,PF13853
O75400,PF01846
O75400,PF00397
Q9H1Y3,PF00001
Q9NZK7,PF00068
Q8NGI3,PF13853
Q8NH60,PF13853
Q8NGI1,PF13853
Q9Y3C1,PF09420
Q96NZ9,PF15314
Q8NFH5,PF05172
Q6TGC4,PF03068
Q6TGC4,PF08527
Q6TGC4,PF08526
Q15004,PF15715
Q86YN6,PF00076
Q96MT3,PF00412
Q96MT3,PF06297
Q96GU1,PF05831
Q2TBC4,PF00412
Q2TBC4,PF06297
Q9BTK6,PF15364
Q6IEZ7,PF13853
Q99457,PF00956
Q96RD1,PF13853
Q8NHC4,PF13853
A0A075B759,PF00160
Q8NH80,PF13853
P58181,PF13853
Q9BTC8,PF01426
Q9BTC8,PF01448
Q9BTC8,PF00320
Q9BTC8,PF17226
Q9BTC8,PF00249
Q9Y4A9,PF13853
P51817,PF00069
O60260,PF01485
O60260,PF00240
O60260,PF17976
O60260,PF17978
Q86YC2,PF16756
Q8NGV5,PF13853
Q9Y2I2,PF00053
Q9Y2I2,PF00055
O43612,PF02072
Q9NPJ8,PF02136
Q8IYB4,PF13181
Q9NQP4,PF01920
Q9H0X9,PF01237
Q9H0X9,PF00169
Q9P121,PF07679
Q9P121,PF00047
Q13323,PF12201
Q9ULH1,PF12796
Q9ULH1,PF01412
Q9ULH1,PF00169
Q9ULH1,PF00018
P11586,PF01268
P11586,PF00763
P11586,PF02882
O75128,PF09469
O75128,PF02205
Q9Y575,PF12796
Q9Y575,PF13606
Q9Y575,PF07525
Q9Y576,PF12796
Q9Y576,PF07525
P31358,PF15116
O14514,PF00002
O14514,PF16489
O14514,PF01825
O14514,PF02793
O14514,PF00090
Q9NQL9,PF00751
Q9NQL9,PF03474
Q7Z2K6,PF04389
Q99678,PF00001
Q8N145,PF03736
Q8N145,PF13855
Q2Q1W2,PF00630
Q2Q1W2,PF01436
Q2Q1W2,PF00643
P98153,PF00057
P98153,PF00059
P49736,PF00493
P49736,PF12619
P49736,PF17855
P49736,PF14551
P49736,PF17207
Q16666,PF02760
Q16666,PF02758
O60303,PF14652
P01854,PF07654
Q15139,PF00130
Q15139,PF00169
Q15139,PF00069
Q15759,PF00069
Q9HBH9,PF00069
Q16659,PF00069
Q96PV6,PF03399
P14616,PF00757
P14616,PF07714
P14616,PF01030
Q9UL03,PF15300
Q9UL03,PF13519
O95843,PF13499
A0A087WSX0,PF07686
Q14210,PF00021
P51841,PF01094
P51841,PF00211
P51841,PF07701
P51841,PF07714
Q2NL67,PF00644
Q8N3A8,PF00644
Q9NRC9,PF07653
A0A1B0GVH4,PF00089
Q9Y5H7,PF00028
Q9Y5H7,PF08266
Q9Y5H7,PF15974
Q5VXU1,PF05640
A0A1B0GWB2,PF04505
Q6ZMV5,PF04802
O43422,PF05699
O43422,PF14291
O43422,PF05485
Q96NT5,PF07690
P07585,PF13855
P07585,PF01462
P78426,PF00046
Q9H5P4,PF00595
Q9NZQ7,PF08205
Q9NZQ7,PF07686
Q9UN75,PF00028
Q9UN75,PF08266
Q9UN75,PF15974
Q13258,PF00001
Q14978,PF05022
Q9H6R4,PF03813
Q9H6R4,PF17403
Q9H6R4,PF17404
Q9H6R4,PF17405
Q9H6R4,PF17406
Q9H6R4,PF17407
A4D2G3,PF13853
Q8NGK1,PF13853
Q5R387,PF00068
Q8NGJ3,PF13853
Q8NGF3,PF13853
Q6U736,PF00001
Q5T6S3,PF14061
Q5T6S3,PF00628
Q5T6S3,PF18104
Q9NZP5,PF13853
Q6IF36,PF13853
Q9BRP4,PF00400
Q00LT1,PF15201
Q9Y530,PF01661
Q8NBM8,PF07156
Q9NQX0,PF00856
Q9NQX0,PF00096
Q9NQV7,PF01352
Q9NQV7,PF00856
Q9NQV7,PF09514
Q9NQV7,PF00096
O60356,PF10195
Q06830,PF10417
Q06830,PF00578
Q9UMX2,PF02100
P32119,PF10417
P32119,PF00578
Q96JP2,PF00063
Q96JP2,PF00784
Q96JP2,PF07653
P30048,PF10417
P30048,PF00578
P28360,PF00046
P18615,PF00076
P30044,PF08534
Q13029,PF00856
Q13029,PF00096
Q9H361,PF00658
Q9H361,PF00076
Q16633,PF09310
Q9H714,PF13901
Q9UNF0,PF00611
Q9UNF0,PF00018
P04001,PF00001
O14718,PF00001
Q70Z35,PF00610
Q70Z35,PF00169
Q70Z35,PF00621
A1L3X4,PF00131
O43749,PF13853
Q96R84,PF13853
Q9P1Q5,PF13853
Q8NGS2,PF13853
Q8NGR2,PF13853
Q8NH94,PF13853
Q13607,PF13853
Q96R45,PF13853
A8MTQ0,PF00046
Q9NQN1,PF13853
Q7Z3G6,PF00412
Q7Z3G6,PF06297
Q8NGT9,PF13853
P47883,PF13853
Q96FX8,PF00822
Q8NHA6,PF13853
Q8NH21,PF13853
O14832,PF05721
Q8NHB7,PF13853
Q9H074,PF02854
Q9H074,PF07145
Q9ULI1,PF05729
Q99743,PF00010
Q99743,PF00989
Q8NGL3,PF13853
Q8IUM7,PF08447
Q14207,PF15712
Q8NGL1,PF13853
Q15622,PF13853
Q9NZP2,PF13853
Q8NH40,PF13853
Q96RC9,PF13853
Q9GZQ6,PF00001
Q13415,PF00004
Q13415,PF17872
Q13415,PF01426
Q13415,PF09079
P04554,PF00841
Q16625,PF01284
Q16625,PF07303
O43933,PF00004
O43933,PF17862
O43933,PF09262
O43933,PF09263
Q3SX64,PF07004
O00628,PF00400
Q14916,PF07690
Q9Y2T1,PF16646
Q9Y2T1,PF08833
Q9Y2T1,PF00778
Q9Y2T1,PF00615
O60583,PF00134
Q5VU97,PF00092
Q5VU97,PF08399
O95831,PF14721
O95831,PF07992
Q96L12,PF00262
P49069,PF14963
Q8N3C7,PF12796
Q8N3C7,PF01302
A8K4G0,PF07686
Q5MAI5,PF00069
O75956,PF09806
P09525,PF00191
P47898,PF00001
Q96EY9,PF00383
Q8WTS1,PF00561
P08173,PF00001
Q92800,PF11616
Q92800,PF18118
Q92800,PF18264
Q92800,PF00856
Q8N128,PF14774
P20718,PF00089
Q13822,PF01223
Q13822,PF01663
Q13822,PF01033
P49863,PF00089
Q9Y394,PF00106
Q8NB25,PF15665
Q6IC98,PF02893
P58550,PF02038
Q63HN1,PF14650
Q00688,PF18410
Q00688,PF00254
Q96KR6,PF06916
Q9P2X7,PF15859
Q8WUB2,PF15107
Q9Y680,PF13202
Q9Y680,PF00254
Q9H461,PF01534
Q9H461,PF01392
Q9BQ39,PF00270
Q9BQ39,PF08152
Q9BQ39,PF00271
P59665,PF00323
P59665,PF00879
P0C7V4,PF15288
Q6ZV65,PF14642
Q96RP7,PF06990
Q92949,PF00250
Q9H334,PF00250
Q9H334,PF16159
P05107,PF08725
P05107,PF07965
P05107,PF00362
P05107,PF17205
P24592,PF00086
P49019,PF00001
Q9Y3Q4,PF00027
Q9Y3Q4,PF00520
Q9Y3Q4,PF08412
Q8NFR9,PF15037
Q8NFR9,PF08357
Q14627,PF09240
Q9GZU1,PF08016
Q2TB90,PF00349
Q2TB90,PF03727
O14879,PF13176
O14879,PF13181
Q567V2,PF04117
Q9H079,PF13925
Q9H3M0,PF02214
Q9H3M0,PF00520
A2RU54,PF00046
C9JBD0,PF01352
Q6UY01,PF13516
P63252,PF01007
P63252,PF17655
P63252,PF08466
Q9BUJ2,PF02037
Q9BUJ2,PF00622
Q8IWC1,PF05672
P78412,PF05920
Q9NSC5,PF00568
Q9NUT2,PF00664
Q9NUT2,PF00005
P05111,PF00019
Q9UMN6,PF05965
Q9UMN6,PF05964
Q9UMN6,PF00628
Q9UMN6,PF00856
Q9UMN6,PF02008
Q9NY64,PF00083
P08476,PF00019
P08476,PF00688
Q9BY71,PF00560
Q9BY71,PF13855
Q9BY71,PF01462
Q6P9B9,PF14838
Q6P9B9,PF14837
P25789,PF00227
P25789,PF10584
Q9UIG5,PF15357
P43115,PF00001
Q53H96,PF03807
Q53H96,PF14748
Q9ULX3,PF08772
Q9ULX3,PF17146
Q9ULX3,PF15017
Q9UHG3,PF07156
Q8WUM4,PF13949
Q8WUM4,PF03097
Q9NZ42,PF10251
Q5THK1,PF15386
Q96R47,PF13853
Q6IF82,PF13853
Q8NG76,PF13853
O60890,PF00169
O60890,PF00620
Q9H343,PF13853
Q8NGJ9,PF13853
Q8NH56,PF13853
Q8NGH5,PF13853
Q8NH76,PF13853
P10163,PF15240
Q9Y520,PF07001
Q8NFH3,PF00400
Q9UKX7,PF08911
Q9UKX7,PF00638
P13727,PF00059
Q9UM07,PF03068
Q9UM07,PF08527
Q9UM07,PF08526
Q5TZ20,PF13853
Q8NGU4,PF13853
Q6IF00,PF13853
A6NH00,PF13853
Q8NH42,PF13853
Q8NGN8,PF13853
Q8NGV0,PF13853
Q9Y5S8,PF08022
Q9Y5S8,PF01794
Q9Y5S8,PF08030
P47881,PF13853
Q13177,PF00786
Q13177,PF00069
P0DN37,PF00160
P30954,PF13853
Q8NG78,PF13853
Q8NGX0,PF13853
Q8NGN3,PF13853
A6ND48,PF13853
Q8NGT0,PF13853
O15243,PF04133
P40855,PF04614
P0CE71,PF13499
P12524,PF00010
P12524,PF01056
Q7Z412,PF07163
Q9Y3B8,PF00929
P04198,PF00010
P04198,PF01056
Q9BS92,PF07978
Q58DX5,PF04389
O00330,PF00198
O00330,PF00364
O00330,PF02817
Q9Y5X4,PF00104
Q9Y5X4,PF00105
P43235,PF08246
P43235,PF00112
Q9H3K6,PF01722
P17516,PF00248
Q9H4Z3,PF12237
Q9H4Z3,PF00397
Q9Y6Q1,PF00168
Q9Y6Q1,PF01067
Q9Y6Q1,PF00648
Q14692,PF08142
Q14692,PF04950
A6NHC0,PF01067
A6NHC0,PF00648
Q6ZSI9,PF01067
Q6ZSI9,PF00648
Q9Y3E2,PF01722
Q0P641,PF17718
P22681,PF02262
P22681,PF02761
P22681,PF02762
P22681,PF00627
Q86X55,PF11531
Q96G23,PF00046
Q96G23,PF03798
Q9NP73,PF04101
Q9NP73,PF02338
P36542,PF00231
Q9H765,PF12796
Q9H765,PF07525
Q9BXJ1,PF00386
Q9BXJ1,PF01391
O14569,PF03188
Q5VWW1,PF00386
Q5VWW1,PF01391
Q5VW22,PF12796
Q5VW22,PF01412
O43521,PF08945
O43521,PF06773
Q9Y2S2,PF00725
Q9Y2S2,PF02737
P20273,PF08205
P20273,PF13895
I3L1E1,PF17703
Q9C0J1,PF01762
Q9Y463,PF00069
P43146,PF00041
P43146,PF07679
P43146,PF06583
Q9UGP4,PF00412
Q9UHB6,PF00412
Q05084,PF06456
Q05084,PF04629
P42694,PF13086
P42694,PF13087
P42694,PF00642
Q7Z4V5,PF11467
Q7Z4V5,PF00855
Q8N5M9,PF07086
Q08623,PF13419
Q9ULT8,PF18410
Q9ULT8,PF00632
Q9ULT8,PF06701
Q9ULT8,PF07738
P23458,PF18379
P23458,PF18377
P23458,PF17887
P23458,PF07714
P15814,PF07654
Q9UPP5,PF15363
Q9Y366,PF09822
Q8TAC2,PF02099
Q96KG7,PF12661
Q96KG7,PF00053
Q13442,PF10252
P53708,PF01839
P53708,PF00357
P53708,PF08441
Q71F56,PF06333
Q71F56,PF11597
Q71F56,PF18296
P04264,PF00038
P04264,PF16208
P04264,PF16210
O95760,PF15095
Q96MC5,PF12130
O43464,PF17820
Q9H9L4,PF13891
Q6NY19,PF12796
Q6NY19,PF12075
Q29980,PF07654
Q29980,PF00129
Q7Z3B3,PF15275
P60369,PF13885
Q9HCP0,PF12605
Q9HCP0,PF00069
Q96CX2,PF02214
Q9BYR4,PF13885
P04035,PF00368
P04035,PF12349
Q9UKQ9,PF00089
Q9NYG8,PF07885
Q8WV35,PF00560
Q8WV35,PF13516
O95069,PF07885
Q8IWT6,PF13855
Q8IWT6,PF12534
P35568,PF02174
P35568,PF00169
Q8N6C8,PF13895
P06315,PF07686
Q9UM19,PF00036
Q9UM19,PF13499
O75037,PF00225
O75037,PF00400
Q8N448,PF00595
Q8IX03,PF00397
O94927,PF14817
Q9UJQ1,PF01299
O75325,PF07679
O75325,PF13855
P00338,PF02866
P00338,PF00056
A0A1W2PR19,PF00043
A0A1W2PR19,PF13417
P30711,PF00043
P30711,PF13417
Q9BZV3,PF01390
Q53TQ3,PF13891
Q9H792,PF00069
Q96FA3,PF04710
P13725,PF01291
O60437,PF17902
Q9H339,PF13853
P0C7T3,PF13853
A6NDH6,PF13853
Q8NGI8,PF13853
A6NL08,PF13853
P0C628,PF13853
Q8NGF4,PF13853
A6NJZ3,PF13853
Q8NGP9,PF13853
P11940,PF00658
P11940,PF00076
Q9NRG1,PF00156
Q15646,PF10421
Q15646,PF00240
P29728,PF01909
P29728,PF10421
Q6VY07,PF10254
P04732,PF00131
O14524,PF10225
P04733,PF00131
P13640,PF00131
P34982,PF13853
Q99487,PF03403
Q96R27,PF13853
Q8NGZ5,PF13853
Q8NGT1,PF13853
P58173,PF13853
P22079,PF03098
Q15615,PF13853
Q9HBY0,PF08022
Q9HBY0,PF01794
Q9HBY0,PF08030
O15381,PF00004
O15381,PF17862
O15381,PF16725
Q8WZ92,PF13853
Q9ULR5,PF07145
Q8NGP4,PF13853
A6NET4,PF13853
Q8NH85,PF13853
Q9H4D5,PF02136
Q9H4D5,PF09162
Q96H96,PF01040
P59826,PF01273
P59826,PF02886
Q16878,PF05995
Q9BXL6,PF00619
Q9BXL6,PF00625
O60477,PF01823
Q9BU64,PF09496
Q9BX69,PF00619
B2RXH4,PF00651
Q9HBW9,PF00002
Q9HBW9,PF07645
Q9HBW9,PF16489
Q9HBW9,PF01825
O75110,PF16212
O75110,PF16209
Q9UL15,PF02179
Q7Z7G1,PF00017
Q13795,PF00025
O00189,PF00928
O00189,PF01217
P08908,PF00001
Q5VUY2,PF07859
O00116,PF02913
O00116,PF01565
Q5T8D3,PF00887
Q9BXI3,PF06189
Q96FJ2,PF01221
Q96IU4,PF12697
Q6UWW8,PF00135
Q16643,PF00241
Q12979,PF00168
Q12979,PF00169
Q12979,PF00620
Q12979,PF00621
P23416,PF02931
P23416,PF02932
P48167,PF02931
P48167,PF02932
A8MYX2,PF15825
P06241,PF07714
P06241,PF00017
P06241,PF00018
Q8WXT5,PF00250
Q9UIM3,PF00515
Q8WU58,PF15258
Q9H9S5,PF04991
Q9UM11,PF12894
Q9UM11,PF00400
Q16877,PF01591
Q16877,PF00300
Q86UW9,PF18102
Q86UW9,PF02825
Q86UW9,PF00097
Q8TF40,PF14638
Q8TF40,PF14637
Q8TF40,PF14636
Q6IPT2,PF12480
P0CJ87,PF00046
Q14CZ7,PF06743
Q14CZ7,PF08368
Q14CZ7,PF08373
Q9BV47,PF00782
P52566,PF02115
Q6KF10,PF00019
Q6KF10,PF00688
A0AVI2,PF00168
A0AVI2,PF08165
A0AVI2,PF08150
A0AVI2,PF16165
P10768,PF00756
P31995,PF13895
Q9H019,PF05308
Q9NRV9,PF04832
Q8IY31,PF14931
Q8NCD3,PF12347
Q8NCD3,PF12346
Q8NCD3,PF10384
Q9BUT9,PF14799
Q9H910,PF17054
Q14623,PF01085
Q14623,PF01079
O14732,PF00459
Q03013,PF14497
Q03013,PF02798
A6PVL3,PF15033
Q8WUB8,PF00628
Q9HAN9,PF01467
Q16549,PF01483
Q16549,PF00082
Q16549,PF16470
Q9UHG2,PF07259
Q99447,PF01467
Q63HM2,PF05041
Q6ZRT6,PF10630
P86481,PF15708
Q5SWA1,PF10472
Q5SWA1,PF10488
Q6NWY9,PF01846
Q6NWY9,PF00397
Q8NGE2,PF13853
A6NMU1,PF13853
Q9UI14,PF03208
Q8NGI0,PF13853
O75915,PF03208
A6NM76,PF13853
Q6IFN5,PF13853
Q9Y2X3,PF01798
Q9Y2X3,PF08156
P41146,PF00001
Q9HAZ2,PF00096
Q96M98,PF10274
P41586,PF00002
P41586,PF02793
O15055,PF08447
O15055,PF12114
P30953,PF13853
Q9Y2J8,PF03068
Q9Y2J8,PF08527
Q9Y2J8,PF08526
Q99466,PF00023
Q99466,PF12796
Q99466,PF00008
Q99466,PF07645
Q99466,PF12661
Q99466,PF06816
Q99466,PF07684
Q99466,PF00066
Q9Y3N9,PF13853
O76002,PF13853
P59922,PF13853
P51513,PF00013
P0C604,PF13853
Q8NGI4,PF13853
Q99733,PF00956
Q86UR1,PF00564
Q86UR1,PF00018
Q8NGP0,PF13853
Q96CM4,PF13905
Q8NGJ0,PF13853
Q8NGP6,PF13853
Q8NGP3,PF13853
Q8NH48,PF13853
Q99742,PF00010
Q99742,PF00989
Q99742,PF08447
Q8NH18,PF13853
A6NF89,PF13853
Q6PGN9,PF15259
Q8NGC9,PF13853
Q8NH08,PF13853
Q8NGG6,PF13853
Q8NGQ5,PF13853
Q7Z494,PF13176
P56270,PF00096
P14735,PF00675
P14735,PF05193
P14735,PF16187
O15068,PF13716
O15068,PF00169
O15068,PF00621
O15068,PF00435
Q9Y4D8,PF00632
Q9HDC5,PF02493
Q9UJY1,PF00011
Q14CN4,PF00038
Q14CN4,PF16208
Q9HCM3,PF12877
P05113,PF02025
Q12905,PF07528
Q9HCE5,PF05063
P12532,PF00217
P12532,PF02807
P57058,PF00069
Q5GLZ8,PF00632
Q5GLZ8,PF00415
A8MZ59,PF00046
P10644,PF00027
P10644,PF02197
Q12851,PF00780
Q12851,PF00069
Q12756,PF12473
Q12756,PF00498
Q12756,PF12423
Q12756,PF00225
Q12756,PF16183
Q12756,PF00169
Q8NG31,PF18210
Q6P5S2,PF05612
O14686,PF05965
O14686,PF05964
O14686,PF00628
O14686,PF00856
P05129,PF00130
P05129,PF00168
P05129,PF00069
P05129,PF00433
Q6PXP3,PF00083
O15503,PF07281
Q9Y581,PF00049
A8MUH7,PF00595
A8MUH7,PF17820
O15018,PF00595
Q8NH51,PF13853
Q6ZVC0,PF15452
Q6ZVC0,PF15439
Q8NGG8,PF13853
Q8NGQ2,PF13853
O95156,PF06312
Q8NGC8,PF13853
Q15617,PF13853
P58417,PF06312
Q8NGG0,PF13853
Q8WZ84,PF13853
O60500,PF08205
O60500,PF00041
O60500,PF07686
Q9BSD7,PF03266
B1AL46,PF12881
Q5VST9,PF00041
Q5VST9,PF07679
Q5VST9,PF00612
Q5VST9,PF00069
Q5VST9,PF00621
Q5VZR2,PF12881
Q8NGY6,PF13853
P12694,PF00676
Q13608,PF00004
Q96EK2,PF00628
Q58A45,PF18101
Q9UKY0,PF11466
Q9UKY0,PF00377
P0DQD5,PF00001
Q9BXB5,PF01237
Q9BXB5,PF15409
Q9BXW6,PF12796
Q9BXW6,PF01237
Q969H8,PF10572
P29803,PF00676
Q01813,PF00365
Q5SRE5,PF10487
P51843,PF00104
P51843,PF14046
Q9UGV2,PF03096
Q8N5Y8,PF18084
Q8N5Y8,PF00644
P28331,PF00384
P28331,PF10588
P28331,PF09326
O43920,PF10200
O43181,PF04800
Q96SB3,PF00595
Q96SB3,PF17817
Q9UIF7,PF00633
Q9UIF7,PF00730
Q9UIF7,PF14815
Q96PU5,PF00168
Q96PU5,PF00632
Q96PU5,PF00397
Q8N594,PF01398
Q8N594,PF18755
P51665,PF01398
P51665,PF13012
Q7Z3B1,PF07679
Q9NZW5,PF00625
Q9NZW5,PF02828
Q9NZW5,PF00595
Q9NZW5,PF07653
Q969S2,PF06831
P54845,PF03131
P54845,PF08383
Q13772,PF12489
P20592,PF01031
P20592,PF00350
P20592,PF02212
Q969U7,PF09754
P51955,PF00069
Q15777,PF00149
Q6P3R8,PF00069
Q92979,PF03587
O95944,PF07686
O95297,PF07686
Q6UWV2,PF07686
P49768,PF01080
Q9P2S2,PF02210
Q9P2S2,PF01034
P10243,PF09316
P10243,PF07988
P10243,PF00249
P11686,PF04089
P11686,PF08999
Q9NXR1,PF04880
Q8N699,PF15179
Q13126,PF01048
Q16236,PF03131
Q9BV20,PF01008
Q15742,PF04904
Q15742,PF04905
Q08881,PF00779
Q08881,PF00169
Q08881,PF07714
Q08881,PF00017
Q08881,PF00018
Q6ZQW0,PF01231
A4D2B0,PF00753
P55082,PF00047
Q96A72,PF02792
P22692,PF00219
P22692,PF00086
A6NJ08,PF14048
A6NJ08,PF16564
Q659A1,PF10505
P63241,PF01287
Q7L590,PF09332
Q7L590,PF09329
P49773,PF01230
Q9GZX6,PF14565
Q9BYP9,PF13885
Q8N5Z5,PF02214
Q6PEX3,PF05287
P59773,PF06789
Q14654,PF01007
Q14654,PF17655
Q8IV50,PF01476
P0DMR1,PF00076
A8MYU2,PF03493
A8MYU2,PF00520
Q9NR82,PF00520
Q9NR82,PF03520
Q6ZN16,PF13281
Q6ZN16,PF00069
Q8N5U1,PF04103
O95050,PF01234
Q8N323,PF06312
Q9NYZ3,PF15259
Q96DT0,PF00337
P0DMQ5,PF15018
Q0VD86,PF15142
Q9H492,PF02991
Q8TEX9,PF02985
Q8TEX9,PF03810
P14151,PF00059
P14151,PF00084
P54886,PF00696
P54886,PF00171
Q9BRX2,PF03463
Q9BRX2,PF03464
Q9BRX2,PF03465
P49585,PF01467
Q86SG6,PF00069
Q86SG6,PF00415
Q6ZRP0,PF10630
Q8NGJ6,PF13853
Q8NGB8,PF13853
Q96RD3,PF13853
A6NND4,PF13853
Q8NGI2,PF13853
Q9H2C8,PF13853
Q8NFH4,PF00400
Q8N127,PF13853
Q5JSZ5,PF07001
P48634,PF07001
Q9NQV6,PF00096
Q9NQV6,PF12171
P41145,PF00001
Q9GZV8,PF00096
P0CB38,PF00076
Q9H4Q3,PF00096
O60462,PF00431
O60462,PF11980
O60462,PF00754
O60462,PF00629
Q8N1F7,PF04097
A6NF83,PF10195
P54368,PF02100
Q9H813,PF15122
P35228,PF00667
P35228,PF00258
P35228,PF00175
P35228,PF02898
P29474,PF00667
P29474,PF00258
P29474,PF00175
P29474,PF02898
Q96I23,PF03966
Q8N7B6,PF10274
Q8IVI9,PF00611
Q8IVI9,PF14604
Q9BSG0,PF02225
Q8NGR3,PF13853
Q9UM47,PF12796
Q9UM47,PF11936
Q9UM47,PF00008
Q9UM47,PF07645
Q9UM47,PF12661
Q9UM47,PF06816
Q9UM47,PF07684
Q9UM47,PF00066
Q13093,PF03403
A6NFC9,PF00001
Q5JUK9,PF05831
Q8NGF7,PF13853
Q8NGC2,PF13853
Q8NGP8,PF13853
Q8NGF9,PF13853
Q9GZK7,PF13853
Q8NGX6,PF13853
Q8NGC3,PF13853
O95157,PF06312
Q9UHC9,PF16414
Q9UHC9,PF02460
Q9UHC9,PF12349
O43929,PF13191
O43929,PF14629
P49683,PF00001
Q8NGZ3,PF13853
O75607,PF03066
Q56VL3,PF07051
Q53FV1,PF04061
Q8WTW4,PF06218
Q8NGY5,PF13853
O96013,PF00786
O96013,PF00069
P11182,PF00198
P11182,PF00364
P11182,PF02817
Q6W5P4,PF00001
Q9UFN0,PF07978
Q99471,PF02996
P16083,PF02525
Q9ULD0,PF16078
Q9ULD0,PF00676
Q9ULD0,PF16870
Q9ULD0,PF02779
P14598,PF16621
P14598,PF08944
P14598,PF00787
P14598,PF00018
Q02297,PF00008
Q02297,PF07679
Q02297,PF02158
O43242,PF01399
O43242,PF08375
A8MV57,PF00354
O75352,PF04193
Q6Q8B3,PF08205
Q9Y6Y0,PF07707
Q9Y6Y0,PF00651
Q9Y6Y0,PF01344
P02795,PF00131
P08473,PF01431
P08473,PF05649
Q96NK8,PF00010
Q96NK8,PF12533
P48681,PF00038
Q7Z401,PF03455
Q7Z401,PF02141
Q7Z401,PF03456
P38570,PF01839
P38570,PF00357
P38570,PF08441
P38570,PF00092
P61326,PF02792
P55010,PF01873
P55010,PF02020
P15529,PF00084
Q6NV74,PF15262
Q99081,PF00010
P84074,PF00036
P84074,PF13499
Q9NWY4,PF10228
Q8TAP4,PF00412
Q6ZV70,PF05147
Q8IWV1,PF15681
Q8TDZ2,PF00307
Q8TDZ2,PF12130
Q8TDZ2,PF01494
Q8TDZ2,PF00412
Q2KHT4,PF07803
Q7RTV2,PF14497
Q7RTV2,PF02798
P20839,PF00571
P20839,PF00478
P0CG29,PF00043
P0CG29,PF02798
Q8WUT4,PF00041
Q8WUT4,PF13855
P09488,PF14497
P09488,PF02798
Q9H081,PF05859
P03971,PF04709
P03971,PF00019
A8MUM7,PF00337
Q01449,PF13202
Q8N130,PF02690
P03915,PF06455
P03915,PF00361
P03915,PF00662
P09874,PF00533
P09874,PF08063
P09874,PF00644
P09874,PF02877
P09874,PF05406
P09874,PF00645
Q96DC9,PF10275
Q9HBI0,PF00307
P01127,PF00341
P01127,PF04692
Q96DM1,PF13843
Q96DM1,PF13842
P15428,PF00106
P50479,PF15936
P50479,PF00412
P50479,PF00595
Q6ZVK8,PF00293
Q7Z417,PF15293
Q8N9H8,PF01612
Q8N9H8,PF01927
P22033,PF02310
P22033,PF01642
O43172,PF08799
O43172,PF00400
P41231,PF00001
Q9Y5G5,PF00028
Q9Y5G5,PF08266
Q9Y5G5,PF16492
Q9Y5G5,PF15974
A6NDG6,PF13344
Q15124,PF02878
Q15124,PF02879
Q15124,PF02880
Q9Y5F1,PF00028
Q9Y5F1,PF08266
Q9Y5F1,PF16492
Q9UN74,PF00028
Q9UN74,PF08266
Q9UN74,PF15974
O00750,PF00168
O00750,PF00454
O00750,PF00792
O00750,PF00794
O00750,PF00613
O00750,PF00787
Q9Y5G9,PF00028
